,district,date,Crop,crop_type,crop_sown,rainfall_mm,temp_avg_C,humidity_avg,wind_speed_avg_Kmph,mrp_rs_kg,Min_duration_days,max_duration_days,duration_months,avg_cost_of_cultivation_rs_ac,Yield_kg_ac,Soil_type,avg_pH,N_kg_ha,P_kg_ha,K_kg_ha,irrigation,profit_rs_ac,ROI,sow_and_harvest,crop_term
109,Medak,2019-Mar,HORSEGRAM,grains,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,46.31999969482422,90,135,3.75,15500,355.0,loamy soil,6.5,12.5,25,12.5,False,0.0,0.0,one_sow_one_harvest,short_term
110,Medak,2019-Mar,BengalGram,grains,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,42.150001525878906,160,170,5.5,21000,620.0,sandy loam,6.25,10.0,40,20.0,True,0.0,0.0,one_sow_one_harvest,intermediate_term
111,Medak,2019-Mar,Cowpea,grains,True,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,36.852298736572266,90,125,3.5833332538604736,8500,334.0,sandy loam,7.099999904632568,135.0,31,250.0,True,3808.668212890625,44.807861328125,one_sow_one_harvest,short_term
112,Medak,2019-Mar,GROUNDNUT,fruit,True,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,44.689998626708984,110,120,3.8333332538604736,22500,1110.0,sandy loam,6.25,60.0,45,48.0,True,27105.900390625,120.47066497802734,one_sow_one_harvest,short_term
113,Medak,2019-Mar,SESAMUM (Gingelly),grains,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,45.689998626708984,90,130,3.6666667461395264,13500,350.0,loamy soil,6.75,17.0,13,13.0,True,0.0,0.0,one_sow_one_harvest,short_term
114,Medak,2019-Mar,SUNFLOWER,flower,True,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,27.386280059814453,90,100,3.1666667461395264,20500,928.0,sandy loam,6.400000095367432,150.0,75,50.0,True,4914.4677734375,23.973012924194336,one_sow_one_harvest,short_term
115,Medak,2019-Mar,Safflower,flower,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,33.12620162963867,120,150,4.5,14000,448.0,sandy loam,6.5,24.0,108,48.0,False,0.0,0.0,one_sow_few_harvests,intermediate_term
116,Medak,2019-Mar,CASTOR  ,oil_seeds,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,47.5,150,300,7.5,16500,657.0,sandy loam,5.75,40.0,25,15.0,False,0.0,0.0,one_sow_few_harvests,intermediate_term
117,Medak,2019-Mar,SOYABEAN,oil_seeds,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,34.382301330566406,50,145,3.25,11500,732.0,loamy soil,6.75,20.0,40,20.0,True,0.0,0.0,one_sow_few_harvests,short_term
118,Medak,2019-Mar,COTTON,other_commercial_crop,True,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,136.5596923828125,180,240,7.0,37500,439.0,sandy loam,6.900000095367432,80.0,40,40.0,False,22449.708984375,59.86589050292969,one_sow_few_harvests,intermediate_term
119,Medak,2019-Mar,Chillies,vgetable,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,70.0,150,180,5.5,45000,2750.0,sandy loam,6.25,30.0,60,30.0,True,0.0,0.0,one_sow_few_harvests,intermediate_term
120,Medak,2019-Mar,SUGARCANE  ,fruit,True,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,3.4200000762939453,300,450,12.5,72500,31337.0,sandy loam,7.0,150.0,80,80.0,True,34672.5390625,47.82419204711914,one_sow_one_harvest,long_term
121,medak,2019-Mar,Tomato,vegetable,True,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,16.0,90,90,3.0,45000,16187.400390625,sandy loam,6.5,40.0,20,40.0,False,213998.40625,475.552001953125,one_sow_one_harvest,short_term
122,medak,2019-Mar,Brinjal,vegetable,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,19.0,140,140,4.666666507720947,27500,16183.0,sandy loam,6.5,200.0,250,250.0,False,0.0,0.0,one_sow_few_harvests,intermediate_term
123,medak,2019-Mar,Ginger,vegetable,True,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,26.0,240,240,8.0,60500,10000.0,loamy soil,6.050000190734863,200.0,75,75.0,True,199500.0,329.7520751953125,one_sow_few_harvests,intermediate_term
124,medak,2019-Mar,Potato,vegetable,True,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,25.0,75,75,2.5,43000,14164.0,loamy soil,6.0,10.0,20,20.0,False,311100.0,723.4883422851562,one_sow_one_harvest,short_term
125,medak,2019-Mar,Bhendi,vegetable,True,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,35.0,55,55,1.8333333730697632,24000,8098.0,loamy soil,6.25,5.0,10,10.0,True,259430.0,1080.9583740234375,one_sow_one_harvest,short_term
126,medak,2019-Mar,Cabbage,vegetable,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,27.0,90,90,3.0,28500,8102.0,sandy loam,6.400000095367432,30.0,40,40.0,True,0.0,0.0,one_sow_few_harvests,short_term
127,medak,2019-Mar,Coccinea,vegetable,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,30.0,180,180,6.0,38000,15008.0,sandy loam,6.5,90.0,90,90.0,False,0.0,0.0,one_sow_one_harvest,intermediate_term
128,medak,2019-Mar,Turmeric,vegetable,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,85.0,210,210,7.0,67000,1200.0,loamy soil,6.25,80.0,60,40.0,True,0.0,0.0,one_sow_few_harvests,intermediate_term
129,medak,2019-Mar,Banana,other_commercial_crop,True,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,29.0,360,360,12.0,90000,16181.0,clay loam,6.0,120.0,50,80.0,False,379249.0,421.3877868652344,one_sow_one_harvest,intermediate_term
130,medak,2019-Mar,Dates,fruit,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,314.0,1080,1080,36.0,395000,12000.0,loamy soil,6.75,400.0,120,600.0,True,0.0,0.0,one_sow_few_harvests,long_term
131,medak,2019-Mar,Pomegrante,dry_fruit,True,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,129.0,1980,1980,66.0,61500,9000.0,sandy loamy,9.5,32.0,32,32.0,False,1099500.0,1787.804931640625,one_sow_many_harvests,long_term
132,medak,2019-Mar,Custard apple,fruit,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,56.0,1080,1080,36.0,29000,7996.0,loamy soil,7.25,56.0,20,20.0,False,0.0,0.0,one_sow_many_harvests,long_term
133,medak,2019-Mar,Grapes,fruit,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,96.0,900,900,30.0,92000,20235.279296875,loamy soil,6.0,25.0,12,12.0,True,0.0,0.0,one_sow_many_harvests,long_term
134,medak,2019-Mar,Papaya,fruit,True,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,42.0,210,210,7.0,72000,30000.0,sandy loam,7.25,215.0,75,100.0,True,1188000.0,1650.0,one_sow_many_harvests,intermediate_term
135,medak,2019-Mar,Mango,fruit,True,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,70.0,1800,2880,78.0,46750,3000.0,sandy loam,6.75,1088.0,72,527.0,False,163250.0,349.1978759765625,one_sow_many_harvests,long_term
136,medak,2019-Mar,Dragon Fruit,fruit,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,149.0,240,720,16.0,430000,10000.0,sandy loam,6.5,400.0,400,600.0,False,0.0,0.0,one_sow_many_harvests,long_term
137,medak,2019-Mar,Rose,fruit,True,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,241.0,45,50,1.5833333730697632,47000,800.0,sandy loam,6.0,170.0,170,170.0,True,145800.0,310.2127685546875,one_sow_many_harvests,short_term
138,medak,2019-Mar,Marigold,flower,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,78.0,56,60,1.9333332777023315,30500,10000.0,loamy soil,6.25,200.0,75,125.0,False,0.0,0.0,one_sow_many_harvests,short_term
139,medak,2019-Mar,Capsicum,flower,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,23.0,55,90,2.4166667461395264,42000,40003.0,sandy loam,7.25,45.0,90,75.0,True,0.0,0.0,one_sow_few_harvests,short_term
140,medak,2019-Mar,Cauliflower,vegetable,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,23.0,90,120,3.5,29500,8101.0,clay loam,6.5,40.0,60,30.0,True,0.0,0.0,one_sow_few_harvests,short_term
141,medak,2019-Mar,Bitter Gourd,vegetable,True,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,38.0,55,60,1.9166666269302368,22000,6071.0,loamy soil,6.5,120.0,80,80.0,False,208698.0,948.6272583007812,one_sow_one_harvest,short_term
142,medak,2019-Mar,Bottle Gourd,vegetable,True,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,21.0,110,120,3.8333332538604736,22000,15998.0,sandy loam,6.5,120.0,40,80.0,True,313958.0,1427.081787109375,one_sow_few_harvests,short_term
143,medak,2019-Mar,Cashew ,vegetable,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,621.0,720,1080,30.0,31000,1306.0,sandy loam,7.0,120.0,40,80.0,False,0.0,0.0,one_sow_few_harvests,long_term
144,medak,2019-Mar,Mulberry,dry_fruit,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,141.0,150,180,5.5,45000,25000.0,sandy loam,5.75,890.0,445,445.0,True,0.0,0.0,one_sow_many_harvests,intermediate_term
145,medak,2019-Mar,Coconut,fruit,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,117.0,2160,3600,96.0,45000,2785.0,loamy soil,6.5,350.0,140,140.0,False,0.0,0.0,one_sow_many_harvests,long_term
146,medak,2019-Mar,Jasmine,fruit,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,996.0,240,270,8.5,33500,800.0,sandy loam,6.599999904632568,800.0,40,160.0,False,0.0,0.0,one_sow_many_harvests,intermediate_term
147,medak,2019-Mar,Chrysanthemum,flower,True,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,92.0,75,90,2.75,33500,9990.0,loamy soil,7.0,50.0,100,100.0,True,885580.0,2643.5224609375,one_sow_few_harvests,short_term
148,medak,2019-Mar,Avacado,flower,True,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,202.0,1095,1460,42.58333206176758,350000,11992.0,sandy loam,6.75,125.0,120,25.0,True,2072384.0,592.1097412109375,one_sow_few_harvests,long_term
149,Medak,2019-Apr,ONION,fruit,False,0.032258063554763794,29.888710021972656,44.80644989013672,1.3096773624420166,27.0,80,150,3.8333332538604736,350000,17000.0,sandy loam,6.0,50.0,25,25.0,True,0.0,0.0,one_sow_many_harvests,short_term
150,Medak,2019-Apr,PADDY,grains,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,17.09000015258789,90,110,3.3333332538604736,36000,2259.0,loamy soil,5.75,150.0,60,60.0,True,0.0,0.0,one_sow_one_harvest,short_term
151,Medak,2019-Apr,Wheat,grains,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,18.950000762939453,210,240,7.5,16500,2300.0,loamy soil,6.5,80.0,40,40.0,True,0.0,0.0,one_sow_one_harvest,intermediate_term
152,Medak,2019-Apr,JOWAR ,grains,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,33.402801513671875,65,75,2.3333332538604736,17000,861.0,loamy soil,6.75,80.0,40,40.0,True,0.0,0.0,one_sow_one_harvest,short_term
153,Medak,2019-Apr,BAJRA ,grains,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,23.40559959411621,70,90,2.6666667461395264,11000,1500.0,sandy loam,0.75,80.0,40,40.0,False,0.0,0.0,one_sow_one_harvest,short_term
154,Medak,2019-Apr,MAIZE,grains,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,19.26810073852539,105,110,3.5833332538604736,25000,2805.0,loamy soil,6.5,60.0,30,30.0,True,0.0,0.0,one_sow_one_harvest,short_term
155,Medak,2019-Apr,RAGI   ,grains,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,23.030000686645508,120,135,4.25,13000,648.0,loamy soil,6.0,40.0,20,20.0,False,0.0,0.0,one_sow_one_harvest,intermediate_term
156,Medak,2019-Apr,REDGRAM,grains,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,54.89339828491211,100,120,3.6666667461395264,17500,365.0,loamy soil,5.25,10.0,20,12.0,True,0.0,0.0,one_sow_one_harvest,short_term
157,Medak,2019-Apr,GREENGRAM  ,grains,True,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,50.5,60,65,2.0833332538604736,15000,384.0,sandy loam,6.75,20.0,40,0.0,False,4392.0,29.280000686645508,one_sow_one_harvest,short_term
158,Medak,2019-Apr,BLACKGRAM ,grains,True,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,42.0,70,85,2.5833332538604736,16000,729.0,sandy loam,7.150000095367432,20.0,40,40.0,False,14618.0,91.36250305175781,one_sow_one_harvest,short_term
159,Medak,2019-Apr,HORSEGRAM,grains,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,44.209999084472656,90,135,3.75,15500,355.0,loamy soil,6.5,12.5,25,12.5,False,0.0,0.0,one_sow_one_harvest,short_term
160,Medak,2019-Apr,BengalGram,grains,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,40.20650100708008,160,170,5.5,21000,620.0,sandy loam,6.25,10.0,40,20.0,True,0.0,0.0,one_sow_one_harvest,intermediate_term
161,Medak,2019-Apr,Cowpea,grains,True,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,33.25,90,125,3.5833332538604736,8500,334.0,sandy loam,7.099999904632568,135.0,31,250.0,True,2605.5,30.65294075012207,one_sow_one_harvest,short_term
162,Medak,2019-Apr,GROUNDNUT,fruit,True,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,48.23979949951172,110,120,3.8333332538604736,22500,1110.0,sandy loam,6.25,60.0,45,48.0,True,31046.177734375,137.98301696777344,one_sow_one_harvest,short_term
163,Medak,2019-Apr,SESAMUM (Gingelly),grains,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,51.0,90,130,3.6666667461395264,13500,350.0,loamy soil,6.75,17.0,13,13.0,True,0.0,0.0,one_sow_one_harvest,short_term
164,Medak,2019-Apr,SUNFLOWER,flower,True,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,25.11870002746582,90,100,3.1666667461395264,20500,928.0,sandy loam,6.400000095367432,150.0,75,50.0,True,2810.153564453125,13.7080659866333,one_sow_one_harvest,short_term
165,Medak,2019-Apr,Safflower,flower,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,34.56999969482422,120,150,4.5,14000,448.0,sandy loam,6.5,24.0,108,48.0,False,0.0,0.0,one_sow_few_harvests,intermediate_term
166,Medak,2019-Apr,CASTOR  ,oil_seeds,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,48.810001373291016,150,300,7.5,16500,657.0,sandy loam,5.75,40.0,25,15.0,False,0.0,0.0,one_sow_few_harvests,intermediate_term
167,Medak,2019-Apr,SOYABEAN,oil_seeds,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,34.97600173950195,50,145,3.25,11500,732.0,loamy soil,6.75,20.0,40,20.0,True,0.0,0.0,one_sow_few_harvests,short_term
168,Medak,2019-Apr,COTTON,other_commercial_crop,True,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,150.0,180,240,7.0,37500,521.0,sandy loam,6.900000095367432,80.0,40,40.0,False,40650.0,108.4000015258789,one_sow_few_harvests,intermediate_term
169,Medak,2019-Apr,Chillies,vgetable,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,72.5,150,180,5.5,45000,2750.0,sandy loam,6.25,30.0,60,30.0,True,0.0,0.0,one_sow_few_harvests,intermediate_term
170,Medak,2019-Apr,SUGARCANE  ,fruit,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,3.5,300,450,12.5,72500,31337.0,sandy loam,7.0,150.0,80,80.0,True,0.0,0.0,one_sow_one_harvest,long_term
171,Medak,2019-Apr,ONION,vegetable,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,26.0,80,150,3.8333332538604736,37500,17000.0,sandy loam,6.5,40.0,20,40.0,True,0.0,0.0,one_sow_one_harvest,short_term
172,medak,2019-Apr,Tomato,vegetable,True,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,15.0,90,90,3.0,45000,16187.400390625,sandy loam,6.5,200.0,250,250.0,False,197811.0,439.5799865722656,one_sow_few_harvests,short_term
173,medak,2019-Apr,Brinjal,vegetable,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,26.0,140,140,4.666666507720947,27500,16180.0,loamy soil,6.050000190734863,200.0,75,75.0,False,0.0,0.0,one_sow_few_harvests,intermediate_term
174,medak,2019-Apr,Ginger,vegetable,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,34.0,240,240,8.0,60500,10000.0,loamy soil,6.0,10.0,20,20.0,True,0.0,0.0,one_sow_one_harvest,intermediate_term
175,medak,2019-Apr,Potato,vegetable,True,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,22.0,75,75,2.5,43000,14164.0,loamy soil,6.25,5.0,10,10.0,False,268608.0,624.6697387695312,one_sow_one_harvest,short_term
176,medak,2019-Apr,Bhendi,vegetable,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,28.0,55,55,1.8333333730697632,24000,8097.0,sandy loam,6.400000095367432,30.0,40,40.0,True,0.0,0.0,one_sow_few_harvests,short_term
177,medak,2019-Apr,Cabbage,vegetable,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,16.0,90,90,3.0,28500,8105.0,sandy loam,6.5,90.0,90,90.0,True,0.0,0.0,one_sow_one_harvest,short_term
178,medak,2019-Apr,Coccinea,vegetable,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,28.0,180,180,6.0,38000,14994.0,loamy soil,6.25,80.0,60,40.0,False,0.0,0.0,one_sow_few_harvests,intermediate_term
179,medak,2019-Apr,Turmeric,other_commercial_crop,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,86.0,210,210,7.0,67000,1200.0,clay loam,6.0,120.0,50,80.0,True,0.0,0.0,one_sow_one_harvest,intermediate_term
180,medak,2019-Apr,Banana,fruit,True,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,33.0,360,360,12.0,90000,16184.0,loamy soil,6.75,400.0,120,600.0,False,444072.0,493.413330078125,one_sow_few_harvests,intermediate_term
181,medak,2019-Apr,Dates,dry_fruit,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,315.0,1080,1080,36.0,395000,12000.0,sandy loamy,9.5,32.0,32,32.0,True,0.0,0.0,one_sow_many_harvests,long_term
182,medak,2019-Apr,Pomegrante,fruit,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,117.0,1980,1980,66.0,61500,9000.0,loamy soil,7.25,56.0,20,20.0,False,0.0,0.0,one_sow_many_harvests,long_term
183,medak,2019-Apr,Custard apple,fruit,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,60.0,1080,1080,36.0,29000,7990.0,loamy soil,6.0,25.0,12,12.0,False,0.0,0.0,one_sow_many_harvests,long_term
184,medak,2019-Apr,Grapes,fruit,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,100.0,900,900,30.0,92000,20235.279296875,sandy loam,7.25,215.0,75,100.0,True,0.0,0.0,one_sow_many_harvests,long_term
185,medak,2019-Apr,Papaya,fruit,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,41.0,210,210,7.0,72000,30000.0,sandy loam,6.75,1088.0,72,527.0,True,0.0,0.0,one_sow_many_harvests,intermediate_term
186,medak,2019-Apr,Mango,fruit,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,93.0,1800,2880,78.0,46750,3000.0,sandy loam,6.5,400.0,400,600.0,False,0.0,0.0,one_sow_many_harvests,long_term
187,medak,2019-Apr,Dragon Fruit,fruit,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,124.0,240,720,16.0,430000,10000.0,sandy loam,6.0,170.0,170,170.0,False,0.0,0.0,one_sow_many_harvests,long_term
188,medak,2019-Apr,Rose,flower,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,129.0,45,50,1.5833333730697632,47000,800.0,loamy soil,6.25,200.0,75,125.0,True,0.0,0.0,one_sow_many_harvests,short_term
189,medak,2019-Apr,Marigold,flower,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,68.0,56,60,1.9333332777023315,30500,10000.0,sandy loam,7.25,45.0,90,75.0,False,0.0,0.0,one_sow_few_harvests,short_term
190,medak,2019-Apr,Capsicum,vegetable,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,16.0,55,90,2.4166667461395264,42000,40010.0,clay loam,6.5,40.0,60,30.0,True,0.0,0.0,one_sow_few_harvests,short_term
191,medak,2019-Apr,Cauliflower,vegetable,False,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,23.0,90,120,3.5,29500,8095.0,loamy soil,6.5,120.0,80,80.0,True,0.0,0.0,one_sow_one_harvest,short_term
192,medak,2019-Apr,Bitter Gourd,vegetable,True,0.040842872112989426,33.068328857421875,39.845001220703125,1.4083333015441895,27.0,55,60,1.9166666269302368,22000,6070.0,sandy loam,6.5,120.0,40,80.0,False,141890.0,644.9545288085938,one_sow_few_harvests,short_term
